secid,date,days,delta,impl_volatility,impl_strike,impl_premium,dispersion,cp_flag,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group
102456,2018/06/15,273,40,0.139108,260.7879,8.096779,0.007673,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,273,45,0.144025,257.0129,9.933661,0.008194,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,273,50,0.149266,253.0844,12.04714,0.008744,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,273,55,0.154859,248.921,14.48819,0.009565,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,273,60,0.161091,244.4264,17.34769,0.010498,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,273,65,0.167931,239.4781,20.71702,0.011487,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,273,70,0.175392,233.9266,24.72484,0.012908,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,273,75,0.183943,227.521,29.62153,0.014879,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,273,80,0.193866,219.8836,35.76622,0.01686,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,273,85,0.204431,210.5474,43.58893,0.017884,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,273,90,0.214094,198.6884,53.90084,0.017428,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,-90,0.136107,307.8607,55.51065,0.01379,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,-85,0.132866,295.0518,43.9104,0.009991,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,-80,0.132089,286.5683,36.64533,0.006513,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,-75,0.133851,280.3112,31.71983,0.005291,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,-70,0.13668,274.9941,27.88957,0.005446,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,-65,0.139985,270.1039,24.66555,0.006006,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,-60,0.143886,265.4374,21.88632,0.006732,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,-55,0.148515,260.8345,19.44458,0.007592,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,-50,0.15395,256.1462,17.25419,0.008531,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,-45,0.160024,251.2254,15.22376,0.00937,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,-40,0.16657,245.948,13.2921,0.01027,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,-35,0.173802,240.1831,11.44789,0.011536,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,-30,0.182107,233.737,9.686492,0.013367,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,-25,0.191961,226.3149,7.996307,0.016185,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,-20,0.204054,217.4453,6.362146,0.020583,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,-15,0.218862,206.4112,4.750144,0.026237,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,-10,0.235532,192.1938,3.112433,0.031383,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,10,0.126679,298.4445,1.435144,0.007042,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,15,0.126921,289.3423,2.352116,0.006101,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,20,0.129048,282.7946,3.424012,0.006127,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,25,0.132095,277.3704,4.664506,0.006333,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,30,0.135427,272.4466,6.079337,0.006562,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,35,0.139078,267.7894,7.691898,0.006858,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,40,0.143187,263.2499,9.538797,0.007353,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,45,0.148009,258.7067,11.67727,0.008198,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,50,0.153592,254.0198,14.1679,0.009075,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,55,0.15964,249.0514,17.05328,0.009811,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,60,0.166112,243.6904,20.40606,0.010683,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,65,0.17325,237.7983,24.35612,0.011836,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,70,0.18127,231.1787,29.08243,0.013304,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,75,0.190363,223.5531,34.84071,0.015134,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,80,0.200528,214.5284,41.99449,0.01699,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,85,0.211099,203.5644,51.05016,0.018009,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,365,90,0.220739,189.6058,63.05168,0.0176,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,-90,0.132549,325.5669,70.68723,0.003343,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,-85,0.133683,310.3316,57.14496,0.003972,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,-80,0.13594,300.0464,48.53689,0.005107,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,-75,0.13913,291.9954,42.27607,0.006111,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,-70,0.142658,284.9746,37.21511,0.006834,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,-65,0.146238,278.4601,32.86025,0.007447,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,-60,0.149971,272.228,29.02422,0.008256,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,-55,0.154733,266.2065,25.73547,0.009805,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,-50,0.161653,260.2371,23.01388,0.010947,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,-45,0.168668,253.8987,20.37502,0.010294,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,-40,0.174379,247.1041,17.63969,0.010245,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,-35,0.180547,239.8382,15.04998,0.011518,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,-30,0.188293,231.8436,12.6609,0.01341,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,-25,0.197861,222.752,10.41109,0.015994,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,-20,0.209561,212.0568,8.247678,0.019929,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,-15,0.223737,198.9912,6.125051,0.025375,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,-10,0.239827,182.3956,3.99362,0.03117,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,10,0.135067,316.2521,1.848469,0.005793,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,15,0.135796,303.8917,3.036948,0.005933,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,20,0.137908,294.8462,4.412016,0.006631,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,25,0.140846,287.3757,5.992089,0.007341,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,30,0.144111,280.6664,7.787574,0.00791,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,35,0.147505,274.3415,9.813525,0.008546,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,40,0.151472,268.262,12.12842,0.00984,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,45,0.157361,262.3477,14.8964,0.011403,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,50,0.164383,256.2273,18.15462,0.011188,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,55,0.170076,249.66,21.73112,0.010535,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,60,0.17554,242.6824,25.78044,0.011196,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,65,0.182247,235.1172,30.60025,0.012562,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,70,0.19046,226.6542,36.43855,0.01419,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,75,0.200032,216.9297,43.57607,0.016051,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,80,0.210608,205.4836,52.40631,0.017672,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,85,0.221214,191.6751,63.52098,0.018174,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,547,90,0.230492,174.0245,78.38372,0.017219,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,-90,0.133174,346.4948,88.20827,0.004311,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,-85,0.135477,326.6819,70.70727,0.005493,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,-80,0.139051,314.0152,60.19567,0.006982,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,-75,0.143948,304.4314,52.8675,0.008176,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,-70,0.149423,296.14,47.04748,0.008487,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,-65,0.154612,288.2533,41.88549,0.008315,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,-60,0.159567,280.5489,37.18954,0.008385,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,-55,0.164847,272.9677,32.97158,0.008668,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,-50,0.170577,265.333,29.12792,0.008708,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,-45,0.176252,257.4356,25.47447,0.008764,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,-40,0.181874,249.179,21.98346,0.009486,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,-35,0.188112,240.439,18.71675,0.0107,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,-30,0.195439,230.9654,15.66588,0.01219,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,-25,0.204101,220.4069,12.78356,0.014229,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,-20,0.214364,208.2726,10.02557,0.017074,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,-15,0.226126,193.8827,7.339687,0.02032,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,-10,0.238399,176.2195,4.69176,0.023221,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,10,0.140386,332.9723,2.19523,0.004722,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,15,0.14242,318.0596,3.634134,0.005642,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,20,0.145525,306.9962,5.305125,0.006606,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,25,0.1494,297.8067,7.232882,0.007346,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,30,0.153686,289.5365,9.436972,0.007914,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,35,0.158277,281.727,11.94592,0.008439,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,40,0.163326,274.1339,14.81133,0.008866,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,45,0.168869,266.5391,18.09095,0.008888,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,50,0.174371,258.7159,21.79558,0.008683,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,55,0.179569,250.5591,25.95326,0.009107,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,60,0.1851,241.985,30.7198,0.010156,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,65,0.191592,232.7765,36.32356,0.011475,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,70,0.199355,222.602,43.0374,0.013276,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,75,0.208566,211.0133,51.23284,0.015549,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,80,0.218841,197.4511,61.37527,0.017363,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,85,0.228926,181.1517,74.15306,0.017756,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/15,730,90,0.237462,160.0655,91.57542,0.016739,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,-90,,0,0,,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,-85,,0,0,,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,-80,,0,0,,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,-75,,0,0,,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,-70,,0,0,,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,-65,,0,0,,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,-60,,0,0,,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,-55,,0,0,,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,-50,,0,0,,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,-45,,0,0,,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,-40,,0,0,,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,-35,,0,0,,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,-30,,0,0,,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,-25,,0,0,,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,-20,,0,0,,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,-15,,0,0,,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,-10,,0,0,,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,10,,0,0,,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,15,,0,0,,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,20,,0,0,,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,25,,0,0,,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,30,,0,0,,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,35,,0,0,,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,40,,0,0,,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,45,,0,0,,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,50,,0,0,,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,55,,0,0,,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,60,,0,0,,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,65,,0,0,,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,70,,0,0,,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,75,,0,0,,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,80,,0,0,,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,85,,0,0,,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,10,90,,0,0,,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,-90,0.079707,257.4117,7.795087,0.006766,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,-85,0.083315,256.2409,6.816504,0.00582,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,-80,0.086596,255.2519,6.053938,0.004854,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,-75,0.08954,254.3405,5.403409,0.00429,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,-70,0.092407,253.4739,4.835679,0.004239,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,-65,0.095357,252.6273,4.331887,0.004351,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,-60,0.098228,251.7739,3.867329,0.004222,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,-55,0.100624,250.8952,3.419427,0.003738,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,-50,0.102378,249.9895,2.983486,0.003351,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,-45,0.104265,249.055,2.58245,0.004907,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,-40,0.110393,248.0087,2.297348,0.009425,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,-35,0.120394,246.7256,2.072104,0.008256,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,-30,0.124917,245.3876,1.737272,0.008069,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,-25,0.130555,243.82,1.422341,0.015258,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,-20,0.143696,241.5683,1.17263,0.029358,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,-15,0.165768,238.1381,0.942995,0.048567,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,-10,0.194262,233.0275,0.674639,0.066348,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,10,0.107658,260.0629,0.360616,0.028394,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,15,0.102371,257.6854,0.562607,0.014615,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,20,0.101684,256.1715,0.802458,0.00634,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,25,0.102995,254.9928,1.085009,0.00343,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,30,0.105138,253.9504,1.412278,0.003447,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,35,0.107664,252.9628,1.787432,0.003803,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,40,0.110256,251.9861,2.21248,0.003885,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,45,0.112533,250.9952,2.685127,0.003635,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,50,0.114394,249.9821,3.206325,0.003757,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,55,0.117129,248.9336,3.821026,0.006673,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,60,0.125636,247.7324,4.734165,0.011507,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,65,0.136538,246.2842,5.914726,0.011288,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,70,0.14421,244.6801,7.172151,0.019878,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,75,0.160477,242.4414,9.151202,0.047643,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,80,0.199632,238.4372,13.03211,0.096241,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,85,0.264648,231.5229,19.81396,0.146017,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,30,90,0.339077,221.4483,29.54141,0.176377,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,-90,0.09591,263.0695,13.54054,0.004928,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,-85,0.097084,260.6548,11.43065,0.004706,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,-80,0.098811,258.7966,9.922638,0.004954,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,-75,0.101085,257.2229,8.752264,0.004824,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,-70,0.102759,255.732,7.707118,0.004798,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,-65,0.104629,254.3284,6.806469,0.006052,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,-60,0.108764,253.029,6.13148,0.007554,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,-55,0.113808,251.6923,5.539212,0.006648,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,-50,0.116729,250.2467,4.871231,0.006174,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,-45,0.12018,248.7325,4.262213,0.007958,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,-40,0.12608,247.0673,3.756217,0.009158,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,-35,0.132067,245.2059,3.251353,0.009534,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,-30,0.138408,243.0911,2.753752,0.012224,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,-25,0.147672,240.4936,2.302744,0.017831,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,-20,0.161511,237.0604,1.88697,0.028998,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,-15,0.182542,232.1348,1.487073,0.045581,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,-10,0.210295,224.9001,1.046291,0.061379,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,10,0.116375,265.7633,0.547798,0.030843,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,15,0.108501,261.8001,0.838201,0.018538,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,20,0.105959,259.3273,1.175494,0.008788,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,25,0.106852,257.5357,1.581943,0.004231,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,30,0.108441,255.9568,2.046568,0.003468,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,35,0.110131,254.4676,2.568269,0.004467,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,40,0.113474,253.07,3.196579,0.00596,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,45,0.117834,251.6586,3.943384,0.005738,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,50,0.120834,250.1608,4.746806,0.005918,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,55,0.124671,248.5884,5.695615,0.008005,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,60,0.130891,246.853,6.904479,0.00933,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,65,0.137413,244.9025,8.333023,0.010606,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,70,0.145307,242.6314,10.10577,0.015612,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,75,0.158017,239.7093,12.59147,0.028022,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,80,0.180213,235.4642,16.46314,0.052541,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,85,0.217115,228.7489,22.81633,0.083418,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,60,90,0.263681,218.7391,32.32925,0.107172,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,-90,0.103417,267.8199,18.30159,0.005221,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,-85,0.104378,264.4801,15.36697,0.004284,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,-80,0.105852,261.925,13.27141,0.003962,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,-75,0.107739,259.7657,11.63389,0.004345,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,-70,0.110309,257.8458,10.31383,0.005201,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,-65,0.113373,256.035,9.192533,0.005449,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,-60,0.11653,254.2415,8.1819,0.005625,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,-55,0.120327,252.4388,7.289071,0.006109,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,-50,0.124253,250.5623,6.453331,0.006528,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,-45,0.128511,248.577,5.671962,0.007673,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,-40,0.133996,246.4171,4.966563,0.008795,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,-35,0.140172,244.0081,4.292799,0.010049,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,-30,0.147435,241.2448,3.649262,0.012546,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,-25,0.157003,237.9104,3.045787,0.017585,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,-20,0.170735,233.5925,2.481728,0.028086,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,-15,0.191246,227.5304,1.938689,0.044037,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,-10,0.218201,218.7672,1.351171,0.060149,P,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,10,0.111621,268.8569,0.64505,0.012626,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,15,0.1092,264.8545,1.034571,0.007606,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,20,0.109069,262.0352,1.482894,0.004248,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,25,0.110527,259.7927,2.004621,0.003717,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,30,0.112945,257.8231,2.609988,0.004368,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,35,0.115771,255.9604,3.303703,0.004739,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,40,0.118887,254.1292,4.096839,0.005456,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,45,0.122902,252.2931,5.029499,0.00621,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,50,0.127081,250.3746,6.099993,0.006665,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,55,0.131649,248.3359,7.343755,0.007852,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,60,0.137412,246.1083,8.846107,0.009043,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,65,0.143991,243.612,10.64876,0.010754,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,70,0.152158,240.7108,12.8931,0.014759,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,75,0.163823,237.1063,15.89139,0.025345,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,80,0.183266,232.0931,20.36265,0.049386,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,85,0.216823,224.2804,27.66321,0.085059,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,91,90,0.263418,212.2573,39.04572,0.119142,C,12486C10,DJX,9999,1,32768,,A,
102456,2018/06/18,122,-90,0.116841,273.9846,24.45417,0.017224,P,12486C10,DJX,9999,1,32768,,A,
